DateTime,Process,Label
2019-08-01 11:39:08.462313,System Idle Process,work
2019-08-01 11:39:08.479314,System,work
2019-08-01 11:39:08.517314,Secure System,work
2019-08-01 11:39:08.551314,Registry,work
2019-08-01 11:39:08.580315,smss.exe,work
2019-08-01 11:39:08.599316,csrss.exe,work
2019-08-01 11:39:08.632315,wininit.exe,work
2019-08-01 11:39:08.658315,services.exe,work
2019-08-01 11:39:08.689315,LsaIso.exe,work
2019-08-01 11:39:08.723314,lsass.exe,work
2019-08-01 11:39:08.746314,svchost.exe,work
2019-08-01 11:39:08.770314,svchost.exe,work
2019-08-01 11:39:08.801315,fontdrvhost.exe,work
2019-08-01 11:39:08.828315,svchost.exe,work
2019-08-01 11:39:08.852314,svchost.exe,work
2019-08-01 11:39:08.879316,svchost.exe,work
2019-08-01 11:39:08.905314,svchost.exe,work
2019-08-01 11:39:08.932315,svchost.exe,work
2019-08-01 11:39:08.956315,svchost.exe,work
2019-08-01 11:39:08.983315,svchost.exe,work
2019-08-01 11:39:09.008315,svchost.exe,work
2019-08-01 11:39:09.041313,svchost.exe,work
2019-08-01 11:39:09.065314,svchost.exe,work
2019-08-01 11:39:09.090313,svchost.exe,work
2019-08-01 11:39:09.117314,svchost.exe,work
2019-08-01 11:39:09.144315,svchost.exe,work
2019-08-01 11:39:09.168315,svchost.exe,work
2019-08-01 11:39:09.198315,svchost.exe,work
2019-08-01 11:39:09.223314,svchost.exe,work
2019-08-01 11:39:09.248316,svchost.exe,work
2019-08-01 11:39:09.276312,svchost.exe,work
2019-08-01 11:39:09.329315,svchost.exe,work
2019-08-01 11:39:09.352314,svchost.exe,work
2019-08-01 11:39:09.388313,svchost.exe,work
2019-08-01 11:39:09.408315,svchost.exe,work
2019-08-01 11:39:09.433314,svchost.exe,work
2019-08-01 11:39:09.459314,svchost.exe,work
2019-08-01 11:39:09.492314,svchost.exe,work
2019-08-01 11:39:09.524316,svchost.exe,work
2019-08-01 11:39:09.551312,svchost.exe,work
2019-08-01 11:39:09.577316,svchost.exe,work
2019-08-01 11:39:09.601312,svchost.exe,work
2019-08-01 11:39:09.628312,WUDFHost.exe,work
2019-08-01 11:39:09.657314,ibmpmsvc.exe,work
2019-08-01 11:39:09.681315,LPlatSvc.exe,work
2019-08-01 11:39:09.708313,svchost.exe,work
2019-08-01 11:39:09.735314,NVDisplay.Container.exe,work
2019-08-01 11:39:09.759313,svchost.exe,work
2019-08-01 11:39:09.786314,svchost.exe,work
2019-08-01 11:39:09.817313,svchost.exe,work
2019-08-01 11:39:09.840313,svchost.exe,work
2019-08-01 11:39:09.869313,svchost.exe,work
2019-08-01 11:39:09.894318,Memory Compression,work
2019-08-01 11:39:09.920315,svchost.exe,work
2019-08-01 11:39:09.945313,igfxCUIService.exe,work
2019-08-01 11:39:09.978313,svchost.exe,work
2019-08-01 11:39:10.000313,svchost.exe,work
2019-08-01 11:39:10.025313,svchost.exe,work
2019-08-01 11:39:10.050313,PresentationFontCache.exe,work
2019-08-01 11:39:10.084314,svchost.exe,work
2019-08-01 11:39:10.111314,svchost.exe,work
2019-08-01 11:39:10.137312,RtkAudioService64.exe,work
2019-08-01 11:39:10.159313,svchost.exe,work
2019-08-01 11:39:10.192315,svchost.exe,work
2019-08-01 11:39:10.217312,svchost.exe,work
2019-08-01 11:39:10.240314,svchost.exe,work
2019-08-01 11:39:10.267314,svchost.exe,work
2019-08-01 11:39:10.296315,svchost.exe,work
2019-08-01 11:39:10.322313,svchost.exe,work
2019-08-01 11:39:10.346313,svchost.exe,work
2019-08-01 11:39:10.372313,spoolsv.exe,work
2019-08-01 11:39:10.427315,svchost.exe,work
2019-08-01 11:39:10.451315,com.docker.service,work
2019-08-01 11:39:10.484312,IntelCpHeciSvc.exe,work
2019-08-01 11:39:10.529313,svchost.exe,work
2019-08-01 11:39:10.554311,IntelCpHDCPSvc.exe,work
2019-08-01 11:39:10.576323,svchost.exe,work
2019-08-01 11:39:10.639312,svchost.exe,work
2019-08-01 11:39:10.663312,vmcompute.exe,work
2019-08-01 11:39:10.678318,ibtsiva.exe,work
2019-08-01 11:39:10.697325,svchost.exe,work
2019-08-01 11:39:10.735309,EasyResume.exe,work
2019-08-01 11:39:10.762312,svchost.exe,work
2019-08-01 11:39:10.785313,MSOIDSVC.EXE,work
2019-08-01 11:39:10.805311,svchost.exe,work
2019-08-01 11:39:10.840326,MsSense.exe,work
2019-08-01 11:39:10.865310,sqlwriter.exe,work
2019-08-01 11:39:10.906314,SynTPEnhService.exe,work
2019-08-01 11:39:10.937312,svchost.exe,work
2019-08-01 11:39:10.961320,svchost.exe,work
2019-08-01 11:39:10.986312,vmms.exe,work
2019-08-01 11:39:11.042320,svchost.exe,work
2019-08-01 11:39:11.063326,MsMpEng.exe,work
2019-08-01 11:39:11.095310,svchost.exe,work
2019-08-01 11:39:11.123324,svchost.exe,work
2019-08-01 11:39:11.150310,svchost.exe,work
2019-08-01 11:39:11.176312,svchost.exe,work
2019-08-01 11:39:11.202316,MSOIDSVCM.EXE,work
2019-08-01 11:39:11.237314,svchost.exe,work
2019-08-01 11:39:11.280314,TelemetryHost.exe,work
2019-08-01 11:39:11.311314,wlanext.exe,work
2019-08-01 11:39:11.341309,conhost.exe,work
2019-08-01 11:39:11.371312,svchost.exe,work
2019-08-01 11:39:11.403311,svchost.exe,work
2019-08-01 11:39:11.439311,svchost.exe,work
2019-08-01 11:39:11.478309,WmiPrvSE.exe,work
2019-08-01 11:39:11.536311,svchost.exe,work
2019-08-01 11:39:11.569318,svchost.exe,work
2019-08-01 11:39:11.594310,svchost.exe,work
2019-08-01 11:39:11.629314,dllhost.exe,work
2019-08-01 11:39:11.669308,svchost.exe,work
2019-08-01 11:39:11.702311,vmmem,work
2019-08-01 11:39:11.729310,svchost.exe,work
2019-08-01 11:39:11.772319,svchost.exe,work
2019-08-01 11:39:11.803310,svchost.exe,work
2019-08-01 11:39:11.829309,CcmExec.exe,work
2019-08-01 11:39:11.875309,WmiPrvSE.exe,work
2019-08-01 11:39:11.906308,DolbyDAX2API.exe,work
2019-08-01 11:39:11.932311,svchost.exe,work
2019-08-01 11:39:11.973312,GoogleCrashHandler.exe,work
2019-08-01 11:39:12.005309,MBAMAgent.exe,work
2019-08-01 11:39:12.031310,GoogleCrashHandler64.exe,work
2019-08-01 11:39:12.071310,QualysAgent.exe,work
2019-08-01 11:39:12.108309,SgrmBroker.exe,work
2019-08-01 11:39:12.138308,WmiPrvSE.exe,work
2019-08-01 11:39:12.182310,svchost.exe,work
2019-08-01 11:39:12.212308,WmiPrvSE.exe,work
2019-08-01 11:39:12.241309,svchost.exe,work
2019-08-01 11:39:12.287309,svchost.exe,work
2019-08-01 11:39:12.317310,rundll32.exe,work
2019-08-01 11:39:12.345308,svchost.exe,work
2019-08-01 11:39:12.377311,svchost.exe,work
2019-08-01 11:39:12.417309,svchost.exe,work
2019-08-01 11:39:12.455310,svchost.exe,work
2019-08-01 11:39:12.517308,WmiPrvSE.exe,work
2019-08-01 11:39:12.575310,SecurityHealthService.exe,work
2019-08-01 11:39:12.660309,SenseCE.exe,work
2019-08-01 11:39:12.754307,vmwp.exe,work
2019-08-01 11:39:12.801310,vmmem,work
2019-08-01 11:39:12.859308,svchost.exe,work
2019-08-01 11:39:12.888310,svchost.exe,work
2019-08-01 11:39:12.915310,svchost.exe,work
2019-08-01 11:39:12.948311,svchost.exe,work
2019-08-01 11:39:12.988310,csrss.exe,work
2019-08-01 11:39:13.019309,winlogon.exe,work
2019-08-01 11:39:13.055309,dwm.exe,work
2019-08-01 11:39:13.091308,fontdrvhost.exe,work
2019-08-01 11:39:13.123308,NVDisplay.Container.exe,work
2019-08-01 11:39:13.159307,LPlatSvc.exe,work
2019-08-01 11:39:13.191307,RAVBg64.exe,work
2019-08-01 11:39:13.230309,SynTPEnh.exe,work
2019-08-01 11:39:13.264307,sihost.exe,work
2019-08-01 11:39:13.294310,svchost.exe,work
2019-08-01 11:39:13.333308,vmwp.exe,work
2019-08-01 11:39:13.366307,svchost.exe,work
2019-08-01 11:39:13.394308,igfxEM.exe,work
2019-08-01 11:39:13.436308,SynTPLpr.exe,work
2019-08-01 11:39:13.467306,SynLenovoHelper.exe,work
2019-08-01 11:39:13.507306,taskhostw.exe,work
2019-08-01 11:39:13.542309,SynTPHelper.exe,work
2019-08-01 11:39:13.576305,vmmem,work
2019-08-01 11:39:13.616309,explorer.exe,work
2019-08-01 11:39:13.647306,ctfmon.exe,work
2019-08-01 11:39:13.677308,svchost.exe,work
2019-08-01 11:39:13.719308,dllhost.exe,work
2019-08-01 11:39:13.751308,StartMenuExperienceHost.exe,work
2019-08-01 11:39:13.808307,RuntimeBroker.exe,work
2019-08-01 11:39:13.853307,SearchUI.exe,work
2019-08-01 11:39:13.891308,RuntimeBroker.exe,work
2019-08-01 11:39:13.922310,ApplicationFrameHost.exe,work
2019-08-01 11:39:13.962307,MicrosoftEdge.exe,work
2019-08-01 11:39:14.001305,PowerMgr.exe,work
2019-08-01 11:39:14.035306,SkypeApp.exe,work
2019-08-01 11:39:14.067306,SkypeBackgroundHost.exe,work
2019-08-01 11:39:14.214306,browser_broker.exe,work
2019-08-01 11:39:14.256306,dllhost.exe,work
2019-08-01 11:39:14.284306,RuntimeBroker.exe,work
2019-08-01 11:39:14.311307,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:14.336309,MicrosoftEdgeSH.exe,work
2019-08-01 11:39:14.392305,TabTip.exe,work
2019-08-01 11:39:14.419305,SettingSyncHost.exe,work
2019-08-01 11:39:14.449307,GpVpnApp.exe,work
2019-08-01 11:39:14.488308,RuntimeBroker.exe,work
2019-08-01 11:39:14.525305,RuntimeBroker.exe,work
2019-08-01 11:39:14.556305,smartscreen.exe,work
2019-08-01 11:39:14.597306,SCNotification.exe,work
2019-08-01 11:39:14.629305,hvsimgr.exe,work
2019-08-01 11:39:14.665306,SecurityHealthSystray.exe,work
2019-08-01 11:39:14.704306,OneDrive.exe,work
2019-08-01 11:39:14.735304,Docker for Windows.exe,work
2019-08-01 11:39:14.767304,Teams.exe,work
2019-08-01 11:39:14.806306,AlertusDesktopAlert.exe,work
2019-08-01 11:39:14.898304,hvsirpcd.exe,work
2019-08-01 11:39:14.965304,hvsirdpclient.exe,work
2019-08-01 11:39:14.996305,RAVBg64.exe,work
2019-08-01 11:39:15.025303,vpnkit.exe,work
2019-08-01 11:39:15.070307,Docker.Watchguard.exe,work
2019-08-01 11:39:15.101304,conhost.exe,work
2019-08-01 11:39:15.125306,conhost.exe,work
2019-08-01 11:39:15.148307,com.docker.proxy.exe,work
2019-08-01 11:39:15.206304,Docker.Watchguard.exe,work
2019-08-01 11:39:15.230304,conhost.exe,work
2019-08-01 11:39:15.270306,conhost.exe,work
2019-08-01 11:39:15.303305,Teams.exe,work
2019-08-01 11:39:15.335304,Teams.exe,work
2019-08-01 11:39:15.375305,RuntimeBroker.exe,work
2019-08-01 11:39:15.407305,Teams.exe,work
2019-08-01 11:39:15.438305,Teams.exe,work
2019-08-01 11:39:15.481304,ShellExperienceHost.exe,work
2019-08-01 11:39:15.518305,RuntimeBroker.exe,work
2019-08-01 11:39:15.541304,RAVCpl64.exe,work
2019-08-01 11:39:15.586305,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:15.624304,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:15.644304,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:15.685308,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:15.731304,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:15.763305,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:15.799304,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:15.848306,svchost.exe,work
2019-08-01 11:39:15.883306,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:15.922302,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:15.963302,WinStore.App.exe,work
2019-08-01 11:39:16.002302,RuntimeBroker.exe,work
2019-08-01 11:39:16.048302,HxOutlook.exe,work
2019-08-01 11:39:16.124304,RuntimeBroker.exe,work
2019-08-01 11:39:16.159305,HxTsr.exe,work
2019-08-01 11:39:16.197303,HxAccounts.exe,work
2019-08-01 11:39:16.276303,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:16.318304,audiodg.exe,work
2019-08-01 11:39:16.344305,LockApp.exe,work
2019-08-01 11:39:16.381303,RuntimeBroker.exe,work
2019-08-01 11:39:16.425303,WdagSelfhostApp.exe,work
2019-08-01 11:39:16.455305,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:16.486922,WUDFHost.exe,work
2019-08-01 11:39:16.544920,svchost.exe,work
2019-08-01 11:39:16.580922,svchost.exe,work
2019-08-01 11:39:16.612919,svchost.exe,work
2019-08-01 11:39:16.661922,OfficeClickToRun.exe,work
2019-08-01 11:39:16.704921,AppVShNotify.exe,work
2019-08-01 11:39:16.741918,AppVShNotify.exe,work
2019-08-01 11:39:16.789922,Microsoft.Photos.exe,work
2019-08-01 11:39:16.824922,RuntimeBroker.exe,work
2019-08-01 11:39:16.871930,SearchIndexer.exe,work
2019-08-01 11:39:16.919920,OUTLOOK.EXE,work
2019-08-01 11:39:16.956927,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:17.000921,Code.exe,work
2019-08-01 11:39:17.042921,Code.exe,work
2019-08-01 11:39:17.084922,Code.exe,work
2019-08-01 11:39:17.129919,Code.exe,work
2019-08-01 11:39:17.196921,vds.exe,work
2019-08-01 11:39:17.265920,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:17.309919,iexplore.exe,work
2019-08-01 11:39:17.342924,iexplore.exe,work
2019-08-01 11:39:17.387920,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:17.459918,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:17.552919,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:17.580916,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:17.651918,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:17.718922,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:17.757918,WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe,work
2019-08-01 11:39:17.793920,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:17.882918,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:17.912919,MicrosoftPdfReader.exe,work
2019-08-01 11:39:17.977007,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:18.045073,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:18.107160,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:18.202240,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:18.259274,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:18.281276,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:18.403518,YourPhone.exe,work
2019-08-01 11:39:18.461474,RuntimeBroker.exe,work
2019-08-01 11:39:18.495466,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:18.606996,chrome.exe,work
2019-08-01 11:39:18.677999,chrome.exe,work
2019-08-01 11:39:18.773997,chrome.exe,work
2019-08-01 11:39:18.829995,chrome.exe,work
2019-08-01 11:39:18.918997,chrome.exe,work
2019-08-01 11:39:18.960995,chrome.exe,work
2019-08-01 11:39:19.028996,chrome.exe,work
2019-08-01 11:39:19.080994,chrome.exe,work
2019-08-01 11:39:19.137997,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:19.191996,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:19.258995,MicrosoftPdfReader.exe,work
2019-08-01 11:39:19.305994,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:19.338996,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:19.415995,Code.exe,work
2019-08-01 11:39:19.452996,CodeHelper.exe,work
2019-08-01 11:39:19.519994,conhost.exe,work
2019-08-01 11:39:19.591997,Code.exe,work
2019-08-01 11:39:19.653997,python.exe,work
2019-08-01 11:39:19.681996,conhost.exe,work
2019-08-01 11:39:19.756994,python.exe,work
2019-08-01 11:39:19.786995,conhost.exe,work
2019-08-01 11:39:19.845996,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:19.885994,conhost.exe,work
2019-08-01 11:39:19.914995,powershell.exe,work
2019-08-01 11:39:19.968996,WINWORD.EXE,work
2019-08-01 11:39:20.003996,PerfWatson2.exe,work
2019-08-01 11:39:20.028993,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.098995,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.137993,Code.exe,work
2019-08-01 11:39:20.182995,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.215997,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.284994,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.319995,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.340994,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.396993,LPlatSvc.exe,work
2019-08-01 11:39:20.422995,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.446993,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.521995,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.548995,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.571995,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.625993,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.674993,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.731994,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:20.786993,CredentialUIBroker.exe,work
2019-08-01 11:39:20.808995,chrome.exe,work
2019-08-01 11:39:20.840994,Code.exe,work
2019-08-01 11:39:20.895992,conhost.exe,work
2019-08-01 11:39:20.923993,powershell.exe,work
2019-08-01 11:39:20.965993,CodeHelper.exe,work
2019-08-01 11:39:21.046992,conhost.exe,work
2019-08-01 11:39:21.083993,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:21.132996,Code.exe,work
2019-08-01 11:39:21.162994,python.exe,work
2019-08-01 11:39:21.195994,conhost.exe,work
2019-08-01 11:39:21.239994,python.exe,work
2019-08-01 11:39:21.268994,conhost.exe,work
2019-08-01 11:39:21.303995,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:21.341994,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:21.380995,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:21.405993,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:21.443993,policyHost.exe,work
2019-08-01 11:39:21.485991,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:21.526993,Code.exe,work
2019-08-01 11:39:21.559994,SearchProtocolHost.exe,work
2019-08-01 11:39:21.590992,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:21.634994,svchost.exe,work
2019-08-01 11:39:21.655992,svchost.exe,work
2019-08-01 11:39:21.695995,RuntimeBroker.exe,work
2019-08-01 11:39:21.732995,RuntimeBroker.exe,work
2019-08-01 11:39:21.761993,backgroundTaskHost.exe,work
2019-08-01 11:39:21.827993,MicrosoftEdgeCP.exe,work
2019-08-01 11:39:21.874992,Code.exe,work
2019-08-01 11:39:21.895998,python.exe,work
2019-08-01 11:40:07.094939,System Idle Process,work
2019-08-01 11:40:07.116939,System,work
2019-08-01 11:40:07.154939,Secure System,work
2019-08-01 11:40:07.192941,Registry,work
2019-08-01 11:40:07.225939,smss.exe,work
2019-08-01 11:40:07.255938,csrss.exe,work
2019-08-01 11:40:07.292977,wininit.exe,work
2019-08-01 11:40:07.324978,services.exe,work
2019-08-01 11:40:07.355991,LsaIso.exe,work
2019-08-01 11:40:07.383977,lsass.exe,work
2019-08-01 11:40:07.430974,svchost.exe,work
2019-08-01 11:40:07.465050,svchost.exe,work
2019-08-01 11:40:07.494039,fontdrvhost.exe,work
2019-08-01 11:40:07.534050,svchost.exe,work
2019-08-01 11:40:07.598043,svchost.exe,work
2019-08-01 11:40:07.661041,svchost.exe,work
2019-08-01 11:40:07.683042,svchost.exe,work
2019-08-01 11:40:07.709040,svchost.exe,work
2019-08-01 11:40:07.754041,svchost.exe,work
2019-08-01 11:40:07.784038,svchost.exe,work
2019-08-01 11:40:07.823040,svchost.exe,work
2019-08-01 11:40:07.856041,svchost.exe,work
2019-08-01 11:40:07.886039,svchost.exe,work
2019-08-01 11:40:07.919039,svchost.exe,work
2019-08-01 11:40:07.962039,svchost.exe,work
2019-08-01 11:40:07.993039,svchost.exe,work
2019-08-01 11:40:08.054040,svchost.exe,work
2019-08-01 11:40:08.083040,svchost.exe,work
2019-08-01 11:40:08.107041,svchost.exe,work
2019-08-01 11:40:08.154039,svchost.exe,work
2019-08-01 11:40:08.183039,svchost.exe,work
2019-08-01 11:40:08.208039,svchost.exe,work
2019-08-01 11:40:08.253038,svchost.exe,work
2019-08-01 11:40:08.284039,svchost.exe,work
2019-08-01 11:40:08.313038,svchost.exe,work
2019-08-01 11:40:08.348040,svchost.exe,work
2019-08-01 11:40:08.383040,svchost.exe,work
2019-08-01 11:40:08.416037,svchost.exe,work
2019-08-01 11:40:08.455039,svchost.exe,work
2019-08-01 11:40:08.488039,svchost.exe,work
2019-08-01 11:40:08.531061,svchost.exe,work
2019-08-01 11:40:08.565039,svchost.exe,work
2019-08-01 11:40:08.600041,WUDFHost.exe,work
2019-08-01 11:40:08.642038,ibmpmsvc.exe,work
2019-08-01 11:40:08.712037,LPlatSvc.exe,work
2019-08-01 11:40:08.750040,svchost.exe,work
2019-08-01 11:40:08.776039,NVDisplay.Container.exe,work
2019-08-01 11:40:08.834039,svchost.exe,work
2019-08-01 11:40:08.866040,svchost.exe,work
2019-08-01 11:40:08.897038,svchost.exe,work
2019-08-01 11:40:08.945038,svchost.exe,work
2019-08-01 11:40:08.979038,svchost.exe,work
2019-08-01 11:40:09.012037,Memory Compression,work
2019-08-01 11:40:09.058038,svchost.exe,work
2019-08-01 11:40:09.095039,igfxCUIService.exe,work
2019-08-01 11:40:09.135037,svchost.exe,work
2019-08-01 11:40:09.177038,svchost.exe,work
2019-08-01 11:40:09.207037,svchost.exe,work
2019-08-01 11:40:09.252037,PresentationFontCache.exe,work
2019-08-01 11:40:09.286038,svchost.exe,work
2019-08-01 11:40:09.326037,svchost.exe,work
2019-08-01 11:40:09.361037,RtkAudioService64.exe,work
2019-08-01 11:40:09.400037,svchost.exe,work
2019-08-01 11:40:09.460038,svchost.exe,work
2019-08-01 11:40:09.491039,svchost.exe,work
2019-08-01 11:40:09.526038,svchost.exe,work
2019-08-01 11:40:09.568037,svchost.exe,work
2019-08-01 11:40:09.603038,svchost.exe,work
2019-08-01 11:40:09.636037,svchost.exe,work
2019-08-01 11:40:09.681058,svchost.exe,work
2019-08-01 11:40:09.716038,spoolsv.exe,work
2019-08-01 11:40:09.759037,svchost.exe,work
2019-08-01 11:40:09.803038,com.docker.service,work
2019-08-01 11:40:09.854038,IntelCpHeciSvc.exe,work
2019-08-01 11:40:09.913037,svchost.exe,work
2019-08-01 11:40:09.943038,IntelCpHDCPSvc.exe,work
2019-08-01 11:40:09.976038,svchost.exe,work
2019-08-01 11:40:10.033035,svchost.exe,work
2019-08-01 11:40:10.057036,vmcompute.exe,work
2019-08-01 11:40:10.095037,ibtsiva.exe,work
2019-08-01 11:40:10.138037,svchost.exe,work
2019-08-01 11:40:10.169038,EasyResume.exe,work
2019-08-01 11:40:10.217037,svchost.exe,work
2019-08-01 11:40:10.258037,MSOIDSVC.EXE,work
2019-08-01 11:40:10.311036,svchost.exe,work
2019-08-01 11:40:10.344036,MsSense.exe,work
2019-08-01 11:40:10.381036,sqlwriter.exe,work
2019-08-01 11:40:10.419036,SynTPEnhService.exe,work
2019-08-01 11:40:10.446038,svchost.exe,work
2019-08-01 11:40:10.487042,svchost.exe,work
2019-08-01 11:40:10.534037,vmms.exe,work
2019-08-01 11:40:10.570037,svchost.exe,work
2019-08-01 11:40:10.606037,MsMpEng.exe,work
2019-08-01 11:40:10.641062,svchost.exe,work
2019-08-01 11:40:10.677038,svchost.exe,work
2019-08-01 11:40:10.717036,svchost.exe,work
2019-08-01 11:40:10.754037,svchost.exe,work
2019-08-01 11:40:10.791048,MSOIDSVCM.EXE,work
2019-08-01 11:40:10.834035,svchost.exe,work
2019-08-01 11:40:10.863036,TelemetryHost.exe,work
2019-08-01 11:40:10.901576,wlanext.exe,work
2019-08-01 11:40:10.940618,conhost.exe,work
2019-08-01 11:40:10.995579,svchost.exe,work
2019-08-01 11:40:11.036577,svchost.exe,work
2019-08-01 11:40:11.073579,svchost.exe,work
2019-08-01 11:40:11.104577,WmiPrvSE.exe,work
2019-08-01 11:40:11.143575,svchost.exe,work
2019-08-01 11:40:11.182588,svchost.exe,work
2019-08-01 11:40:11.212578,svchost.exe,work
2019-08-01 11:40:11.242597,dllhost.exe,work
2019-08-01 11:40:11.279576,svchost.exe,work
2019-08-01 11:40:11.314576,vmmem,work
2019-08-01 11:40:11.346579,svchost.exe,work
2019-08-01 11:40:11.380576,svchost.exe,work
2019-08-01 11:40:11.416579,svchost.exe,work
2019-08-01 11:40:11.455579,CcmExec.exe,work
2019-08-01 11:40:11.485596,WmiPrvSE.exe,work
2019-08-01 11:40:11.533576,DolbyDAX2API.exe,work
2019-08-01 11:40:11.572576,svchost.exe,work
2019-08-01 11:40:11.601575,GoogleCrashHandler.exe,work
2019-08-01 11:40:11.632590,MBAMAgent.exe,work
2019-08-01 11:40:11.663575,GoogleCrashHandler64.exe,work
2019-08-01 11:40:11.706575,QualysAgent.exe,work
2019-08-01 11:40:11.745578,SgrmBroker.exe,work
2019-08-01 11:40:11.796576,WmiPrvSE.exe,work
2019-08-01 11:40:11.834576,svchost.exe,work
2019-08-01 11:40:11.865574,WmiPrvSE.exe,work
2019-08-01 11:40:11.898577,svchost.exe,work
2019-08-01 11:40:11.936575,svchost.exe,work
2019-08-01 11:40:11.966576,rundll32.exe,work
2019-08-01 11:40:11.992574,svchost.exe,work
2019-08-01 11:40:12.034575,svchost.exe,work
2019-08-01 11:40:12.065577,svchost.exe,work
2019-08-01 11:40:12.104578,svchost.exe,work
2019-08-01 11:40:12.155093,WmiPrvSE.exe,work
2019-08-01 11:40:12.195094,SecurityHealthService.exe,work
2019-08-01 11:40:12.227095,SenseCE.exe,work
2019-08-01 11:40:12.275095,vmwp.exe,work
2019-08-01 11:40:12.317095,vmmem,work
2019-08-01 11:40:12.358097,svchost.exe,work
2019-08-01 11:40:12.402093,svchost.exe,work
2019-08-01 11:40:12.439094,svchost.exe,work
2019-08-01 11:40:12.486095,svchost.exe,work
2019-08-01 11:40:12.539093,csrss.exe,work
2019-08-01 11:40:12.576094,winlogon.exe,work
2019-08-01 11:40:12.617095,dwm.exe,work
2019-08-01 11:40:12.654094,fontdrvhost.exe,work
2019-08-01 11:40:12.692095,NVDisplay.Container.exe,work
2019-08-01 11:40:12.720096,LPlatSvc.exe,work
2019-08-01 11:40:12.752092,RAVBg64.exe,work
2019-08-01 11:40:12.777095,SynTPEnh.exe,work
2019-08-01 11:40:12.813092,sihost.exe,work
2019-08-01 11:40:12.842094,svchost.exe,work
2019-08-01 11:40:12.865096,vmwp.exe,work
2019-08-01 11:40:12.898095,svchost.exe,work
2019-08-01 11:40:12.929093,igfxEM.exe,work
2019-08-01 11:40:12.954097,SynTPLpr.exe,work
2019-08-01 11:40:12.980093,SynLenovoHelper.exe,work
2019-08-01 11:40:13.014092,taskhostw.exe,work
2019-08-01 11:40:13.042095,SynTPHelper.exe,work
2019-08-01 11:40:13.071095,vmmem,work
2019-08-01 11:40:13.100093,explorer.exe,work
2019-08-01 11:40:13.130094,ctfmon.exe,work
2019-08-01 11:40:13.158094,svchost.exe,work
2019-08-01 11:40:13.210094,dllhost.exe,work
2019-08-01 11:40:13.243096,StartMenuExperienceHost.exe,work
